graph_assertion_id,attack_id,first_seen_version
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s242::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s242::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s243::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s244::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s248::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s249::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s25::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s250::T1057,T1057,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s27::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s31::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s33::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s38::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s40::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s40::T1210,T1210,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s41::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s41::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s41::T1210,T1210,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s43::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s43::T1570,T1570,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s45::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s46::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s47::T1070.004,T1070.004,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s49::T1068,T1068,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s49::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s55::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s58::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s60::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s61::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s62::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s64::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s65::T1548.002,T1548.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s70::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s70::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s70::T1210,T1210,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s73::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s75::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s77::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s79::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s8::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s8::T1210,T1210,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s80::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s85::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s87::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s87::T1068,T1068,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s87::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s87::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s87::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s90::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s90::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s95::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_15__s98::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s11::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s11::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s11::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s12::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s13::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s22::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s24::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s25::T1083,T1083,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s27::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s29::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s31::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s32::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s32::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s33::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s34::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s35::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s35::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s35::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s35::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s35::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s37::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s43::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s45::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s46::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s46::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s46::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s46::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s47::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s48::T1057,T1057,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s49::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s52::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s55::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s55::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s59::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s60::T1059.003,T1059.003,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s61::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s66::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s67::T1057,T1057,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s68::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s75::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s76::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s76::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s76::T1204.002,T1204.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s76::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s77::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s77::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s77::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_16__s77::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s11::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s11::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s13::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s20::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s21::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s23::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s24::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s25::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s26::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s26::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s27::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s29::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s32::T1112,T1112,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s33::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s35::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s37::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s38::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s39::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s40::T1112,T1112,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s48::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s5::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s5::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s5::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s51::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s51::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s6::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s61::T1112,T1112,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s8::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s8::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s8::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s8::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_17__s8::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s13::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s30::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s31::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s32::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s32::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s33::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s33::T1059.003,T1059.003,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s33::T1083,T1083,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s33::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s36::T1204.002,T1204.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s37::T1204.002,T1204.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s38::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s39::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s39::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s40::T1021.001,T1021.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s40::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s40::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s41::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s42::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s46::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s49::T1090,T1090,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s50::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s50::T1074.001,T1074.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s54::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s60::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s62::T1072,T1072,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s62::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s68::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s70::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s79::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s79::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s83::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_18__s88::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s10::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s100::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s103::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s105::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s105::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s108::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s112::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s113::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s118::T1547.001,T1547.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s120::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s123::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s124::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s125::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s125::T1059.003,T1059.003,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s127::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s129::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s133::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s133::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s134::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s134::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s136::T1059.003,T1059.003,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s140::T1547.001,T1547.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s142::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s143::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s144::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s144::T1068,T1068,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s144::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s144::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s148::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s165::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s170::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s180::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s181::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s181::T1105,T1105,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s181::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s185::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s186::T1059.003,T1059.003,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s188::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s188::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s190::T1204.002,T1204.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s190::T1547.001,T1547.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s191::T1547.001,T1547.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s192::T1053.005,T1053.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s193::T1548.002,T1548.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s194::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s195::T1562.001,T1562.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s196::T1070.004,T1070.004,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s197::T1070.004,T1070.004,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s198::T1112,T1112,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s199::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s200::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s201::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s203::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s206::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s209::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s209::T1083,T1083,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s212::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s213::T1057,T1057,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s214::T1057,T1057,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s214::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s215::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s216::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s217::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s218::T1518.001,T1518.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s219::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s220::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s222::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s223::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s223::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s225::T1033,T1033,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s226::T1021.001,T1021.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s226::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s232::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s233::T1056.001,T1056.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s234::T1056.001,T1056.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s235::T1113,T1113,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s236::T1113,T1113,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s238::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s239::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s240::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s241::T1095,T1095,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s243::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s244::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s27::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s31::T1204.002,T1204.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s32::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s32::T1071.001,T1071.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s32::T1106,T1106,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s37::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s43::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s45::T1566.001,T1566.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s46::T1557.001,T1557.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s5::T1219,T1219,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s58::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s58::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s60::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s62::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s63::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s64::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s65::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s68::T1573.001,T1573.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s7::T1090,T1090,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s70::T1105,T1105,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s72::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s75::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s79::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s8::T1082,T1082,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s82::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s86::T1005,T1005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s88::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s89::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s90::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s91::T1055,T1055,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s91::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s91::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s93::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s94::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s96::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s97::T1078,T1078,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s97::T1140,T1140,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_19__s99::T1041,T1041,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s101::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s105::T1574.002,T1574.002,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s106::T1036.005,T1036.005,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s107::T1484.001,T1484.001,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s110::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s12::T1012,T1012,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s121::T1016,T1016,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s121::T1027,T1027,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s121::T1190,T1190,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s14::T1047,T1047,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s19::T1218.011,T1218.011,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s23::T1113,T1113,v1.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_1__s25::T1055,T1055,v1.0
