graph_assertion_id,sentence_id,first_seen_version
e5_mistral::TRAM2::RAG+FSP::tram2_23__s41::T1113,tram2_23__s41,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s42::T1552.001,tram2_23__s42,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s45::T1083,tram2_23__s45,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s45::T1105,tram2_23__s45,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s46::T1113,tram2_23__s46,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s48::T1105,tram2_23__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s48::T1204.002,tram2_23__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s48::T1570,tram2_23__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s49::T1105,tram2_23__s49,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s5::T1566.001,tram2_23__s5,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s50::T1105,tram2_23__s50,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s55::T1105,tram2_23__s55,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s56::T1027,tram2_23__s56,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s57::T1552.001,tram2_23__s57,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s59::T1027,tram2_23__s59,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s6::T1036.005,tram2_23__s6,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s6::T1204.002,tram2_23__s6,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s62::T1027,tram2_23__s62,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s64::T1566.001,tram2_23__s64,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s66::T1566.001,tram2_23__s66,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s71::T1056.001,tram2_23__s71,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s76::T1036.005,tram2_23__s76,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s76::T1140,tram2_23__s76,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s76::T1543.003,tram2_23__s76,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s8::T1041,tram2_23__s8,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_23__s8::T1105,tram2_23__s8,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s100::T1562.001,tram2_24__s100,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s101::T1518.001,tram2_24__s101,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s102::T1573.001,tram2_24__s102,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s108::T1070.004,tram2_24__s108,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s111::T1078,tram2_24__s111,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s113::T1041,tram2_24__s113,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s114::T1041,tram2_24__s114,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s114::T1078,tram2_24__s114,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s114::T1082,tram2_24__s114,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s114::T1083,tram2_24__s114,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s115::T1570,tram2_24__s115,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s116::T1105,tram2_24__s116,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s118::T1105,tram2_24__s118,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s12::T1078,tram2_24__s12,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s12::T1083,tram2_24__s12,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s123::T1190,tram2_24__s123,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s124::T1190,tram2_24__s124,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s126::T1068,tram2_24__s126,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s126::T1070.004,tram2_24__s126,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s126::T1140,tram2_24__s126,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s127::T1112,tram2_24__s127,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s127::T1562.001,tram2_24__s127,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s127::T1564.001,tram2_24__s127,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s128::T1078,tram2_24__s128,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s129::T1053.005,tram2_24__s129,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s130::T1548.002,tram2_24__s130,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s131::T1548.002,tram2_24__s131,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s132::T1484.001,tram2_24__s132,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s133::T1056.001,tram2_24__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s133::T1078,tram2_24__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s133::T1484.001,tram2_24__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s133::T1543.003,tram2_24__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s133::T1562.001,tram2_24__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s135::T1552.001,tram2_24__s135,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s136::T1557.001,tram2_24__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s137::T1057,tram2_24__s137,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s138::T1057,tram2_24__s138,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s139::T1082,tram2_24__s139,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s139::T1210,tram2_24__s139,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s139::T1518.001,tram2_24__s139,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s141::T1078,tram2_24__s141,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s141::T1110,tram2_24__s141,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s141::T1562.001,tram2_24__s141,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s142::T1219,tram2_24__s142,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s143::T1105,tram2_24__s143,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s144::T1041,tram2_24__s144,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s145::T1090,tram2_24__s145,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s145::T1562.001,tram2_24__s145,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s146::T1056.001,tram2_24__s146,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s146::T1071.001,tram2_24__s146,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s146::T1484.001,tram2_24__s146,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s15::T1036.005,tram2_24__s15,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s152::T1055,tram2_24__s152,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s157::T1518.001,tram2_24__s157,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s158::T1071.001,tram2_24__s158,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s161::T1072,tram2_24__s161,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s167::T1027,tram2_24__s167,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s168::T1078,tram2_24__s168,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s17::T1078,tram2_24__s17,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s172::T1140,tram2_24__s172,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s177::T1105,tram2_24__s177,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s2::T1562.001,tram2_24__s2,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s20::T1566.001,tram2_24__s20,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s21::T1021.001,tram2_24__s21,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s21::T1219,tram2_24__s21,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s32::T1056.001,tram2_24__s32,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s34::T1082,tram2_24__s34,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s38::T1105,tram2_24__s38,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s45::T1547.001,tram2_24__s45,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s5::T1056.001,tram2_24__s5,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s5::T1105,tram2_24__s5,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s57::T1078,tram2_24__s57,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s58::T1078,tram2_24__s58,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s60::T1021.001,tram2_24__s60,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s60::T1110,tram2_24__s60,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s61::T1190,tram2_24__s61,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s61::T1210,tram2_24__s61,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s63::T1053.005,tram2_24__s63,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s64::T1053.005,tram2_24__s64,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s66::T1059.003,tram2_24__s66,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s66::T1112,tram2_24__s66,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s67::T1059.003,tram2_24__s67,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s67::T1569.002,tram2_24__s67,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s68::T1057,tram2_24__s68,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s69::T1053.005,tram2_24__s69,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s70::T1053.005,tram2_24__s70,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s71::T1078,tram2_24__s71,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s72::T1078,tram2_24__s72,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s74::T1105,tram2_24__s74,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s75::T1543.003,tram2_24__s75,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s76::T1068,tram2_24__s76,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s77::T1548.002,tram2_24__s77,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s78::T1070.004,tram2_24__s78,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s79::T1140,tram2_24__s79,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s80::T1484.001,tram2_24__s80,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s81::T1484.001,tram2_24__s81,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s82::T1562.001,tram2_24__s82,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s83::T1562.001,tram2_24__s83,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s87::T1552.001,tram2_24__s87,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s90::T1057,tram2_24__s90,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s90::T1070.004,tram2_24__s90,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s91::T1082,tram2_24__s91,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s92::T1016,tram2_24__s92,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s94::T1078,tram2_24__s94,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s94::T1570,tram2_24__s94,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s96::T1041,tram2_24__s96,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s97::T1041,tram2_24__s97,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s97::T1219,tram2_24__s97,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_24__s98::T1219,tram2_24__s98,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s0::T1190,tram2_25__s0,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s10::T1105,tram2_25__s10,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s11::T1021.001,tram2_25__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s13::T1105,tram2_25__s13,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s18::T1569.002,tram2_25__s18,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s19::T1105,tram2_25__s19,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s23::T1055,tram2_25__s23,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s25::T1106,tram2_25__s25,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s26::T1027,tram2_25__s26,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s28::T1071.001,tram2_25__s28,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s29::T1056.001,tram2_25__s29,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s29::T1543.003,tram2_25__s29,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s31::T1071.001,tram2_25__s31,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s32::T1204.002,tram2_25__s32,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s34::T1027,tram2_25__s34,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s35::T1036.005,tram2_25__s35,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s38::T1036.005,tram2_25__s38,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s44::T1036.005,tram2_25__s44,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s48::T1090,tram2_25__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s48::T1105,tram2_25__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s48::T1140,tram2_25__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s49::T1090,tram2_25__s49,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s5::T1105,tram2_25__s5,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s6::T1110,tram2_25__s6,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s7::T1190,tram2_25__s7,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s8::T1190,tram2_25__s8,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_25__s9::T1082,tram2_25__s9,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s0::T1078,tram2_26__s0,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s0::T1105,tram2_26__s0,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s10::T1570,tram2_26__s10,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s100::T1070.004,tram2_26__s100,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s101::T1070.004,tram2_26__s101,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s103::T1083,tram2_26__s103,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s104::T1083,tram2_26__s104,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s106::T1083,tram2_26__s106,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s110::T1027,tram2_26__s110,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s114::T1078,tram2_26__s114,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s115::T1036.005,tram2_26__s115,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s117::T1219,tram2_26__s117,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s119::T1082,tram2_26__s119,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s123::T1036.005,tram2_26__s123,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s123::T1204.002,tram2_26__s123,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s125::T1055,tram2_26__s125,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s126::T1003.001,tram2_26__s126,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s128::T1036.005,tram2_26__s128,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s128::T1547.001,tram2_26__s128,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s129::T1112,tram2_26__s129,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s130::T1027,tram2_26__s130,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s131::T1003.001,tram2_26__s131,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s132::T1036.005,tram2_26__s132,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s133::T1105,tram2_26__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s133::T1570,tram2_26__s133,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s136::T1072,tram2_26__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s136::T1484.001,tram2_26__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s136::T1543.003,tram2_26__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s136::T1562.001,tram2_26__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s136::T1570,tram2_26__s136,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s138::T1059.003,tram2_26__s138,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s139::T1059.003,tram2_26__s139,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s139::T1543.003,tram2_26__s139,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s14::T1078,tram2_26__s14,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s14::T1190,tram2_26__s14,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s141::T1003.001,tram2_26__s141,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s144::T1570,tram2_26__s144,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s149::T1027,tram2_26__s149,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s15::T1078,tram2_26__s15,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s21::T1057,tram2_26__s21,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s24::T1003.001,tram2_26__s24,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s24::T1570,tram2_26__s24,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s25::T1033,tram2_26__s25,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s25::T1110,tram2_26__s25,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s26::T1055,tram2_26__s26,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s28::T1059.003,tram2_26__s28,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s29::T1036.005,tram2_26__s29,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s3::T1072,tram2_26__s3,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s3::T1105,tram2_26__s3,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s32::T1552.001,tram2_26__s32,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s33::T1569.002,tram2_26__s33,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s39::T1036.005,tram2_26__s39,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s39::T1105,tram2_26__s39,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s4::T1036.005,tram2_26__s4,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s41::T1059.003,tram2_26__s41,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s44::T1083,tram2_26__s44,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s45::T1083,tram2_26__s45,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s46::T1033,tram2_26__s46,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s47::T1021.001,tram2_26__s47,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s48::T1021.001,tram2_26__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s48::T1110,tram2_26__s48,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s49::T1059.003,tram2_26__s49,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s5::T1070.004,tram2_26__s5,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s50::T1083,tram2_26__s50,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s51::T1074.001,tram2_26__s51,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s52::T1110,tram2_26__s52,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s54::T1070.004,tram2_26__s54,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s55::T1059.003,tram2_26__s55,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s58::T1573.001,tram2_26__s58,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s61::T1569.002,tram2_26__s61,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s62::T1027,tram2_26__s62,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s63::T1070.004,tram2_26__s63,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s64::T1070.004,tram2_26__s64,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s65::T1036.005,tram2_26__s65,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s69::T1059.003,tram2_26__s69,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s69::T1140,tram2_26__s69,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s7::T1072,tram2_26__s7,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s72::T1055,tram2_26__s72,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s76::T1083,tram2_26__s76,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s77::T1083,tram2_26__s77,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s79::T1140,tram2_26__s79,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s81::T1070.004,tram2_26__s81,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s82::T1027,tram2_26__s82,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s83::T1083,tram2_26__s83,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s84::T1059.003,tram2_26__s84,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s84::T1070.004,tram2_26__s84,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s85::T1070.004,tram2_26__s85,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s86::T1059.003,tram2_26__s86,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s86::T1112,tram2_26__s86,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s86::T1547.001,tram2_26__s86,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s87::T1012,tram2_26__s87,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s87::T1070.004,tram2_26__s87,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s88::T1218.011,tram2_26__s88,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s89::T1053.005,tram2_26__s89,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s89::T1070.004,tram2_26__s89,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s89::T1484.001,tram2_26__s89,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s91::T1070.004,tram2_26__s91,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s92::T1547.001,tram2_26__s92,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s96::T1036.005,tram2_26__s96,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_26__s97::T1070.004,tram2_26__s97,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s0::T1041,tram2_27__s0,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s1::T1078,tram2_27__s1,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s1::T1105,tram2_27__s1,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s1::T1190,tram2_27__s1,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s1::T1210,tram2_27__s1,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s100::T1070.004,tram2_27__s100,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s101::T1070.004,tram2_27__s101,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s102::T1003.001,tram2_27__s102,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s103::T1003.001,tram2_27__s103,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s104::T1003.001,tram2_27__s104,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s105::T1005,tram2_27__s105,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s105::T1110,tram2_27__s105,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s106::T1057,tram2_27__s106,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s107::T1003.001,tram2_27__s107,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s109::T1003.001,tram2_27__s109,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s11::T1027,tram2_27__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s11::T1036.005,tram2_27__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s11::T1072,tram2_27__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s11::T1105,tram2_27__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s11::T1562.001,tram2_27__s11,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s111::T1552.001,tram2_27__s111,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s113::T1552.001,tram2_27__s113,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_27__s114::T1552.001,tram2_27__s114,v2.0
